imdb_title_id,show_id,release_year,type,minutely,description,duration,minute_duration,rating,cast,seasonly,month_added,title,original_title,total_votes,weighted_average_vote,director,listed_in,season_duration,country,year_added,date_added
tt5577742,s1419,2017,Movie,1,A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.,104 min,104,TV-MA,"Vinessa Shaw, Kevin Rahm, William Atherton, Aaron Stanford, Wilmer Calderon, Sydney Tamiia Poitier, India Eisley, Nestor Serrano",0,January,Clinical,Clinical,6432,5.1,Alistair Legrand,"Horror Movies, Thrillers",0,United States,2017,2017-01-13 00:00:00
tt5316540,s1421,2019,Movie,1,"When attackers target the heiress she's protecting, battle-hardened bodyguard Sam scrambles to save her client – and teach her how to fight back.",95 min,95,TV-MA,"Noomi Rapace, Sophie Nélisse, Indira Varma, George Georgiou, Christopher Sciueref, Eoin Macken",0,January,Close,Close,19924,5.7,Vicky Jewson,"Action & Adventure, International Movies",0,"United Kingdom, United States",2019,2019-01-18 00:00:00
tt2218003,s1424,2013,Movie,1,"Martin and Claudia, top-flight lawyers who happen to be former lovers, become targets when they're teamed up to defend a notorious terrorist.",96 min,96,R,"Eric Bana, Rebecca Hall, Ciarán Hinds, Riz Ahmed, Anne-Marie Duff, Kenneth Cranham, Julia Stiles, Jim Broadbent, Denis Moschitto, Barbora Bobulova, Jemma Powell",0,October,Closed Circuit,Closed Circuit,21351,6.2,John Crowley,"Dramas, Thrillers",0,"United Kingdom, United States",2017,2017-10-16 00:00:00
tt1371111,s1425,2012,Movie,1,"In this star-studded drama, six seemingly disparate stories explore the complicated links that humanity shares through the generations.",172 min,172,R,"Tom Hanks, Halle Berry, Jim Broadbent, Hugo Weaving, Jim Sturgess, Doona Bae, Ben Whishaw, Keith David, James D'Arcy, Zhou Xun",0,August,Cloud Atlas,Cloud Atlas,340313,7.4,"Lilly Wachowski, Lana Wachowski, Tom Tykwer","Action & Adventure, Cult Movies, Dramas",0,"Germany, United States, Hong Kong, Singapore",2017,2017-08-01 00:00:00
tt1060277,s1429,2008,Movie,1,A going-away party in Manhattan is interrupted when a mysterious monster of epic proportions launches an attack on New York City.,85 min,85,PG-13,"Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David, Mike Vogel, Odette Annable, Anjul Nigam, Margot Farley, Theo Rossi, Brian Klugman",0,January,Cloverfield,Cloverfield,367611,7.0,Matt Reeves,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",0,United States,2020,2020-01-01 00:00:00
tt0393162,s1439,2005,Movie,1,Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance.,137 min,137,PG-13,"Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan",0,January,Coach Carter,Coach Carter,123840,7.3,Thomas Carter,"Dramas, Sports Movies",0,"United States, Germany",2020,2020-01-01 00:00:00
tt6259380,s1447,2019,Movie,1,"In a city where super-powered people are ostracized, an earnest day laborer considers using his outlawed abilities for money to save his sick mother.",98 min,98,TV-MA,"Robbie Amell, Stephen Amell, Sung Kang, Kari Matchett, Greg Bryk, Aaron Abrams, Kyla Kane",0,April,Code 8,Code 8,30859,6.1,Jeff Chan,"Action & Adventure, Independent Movies, International Movies",0,Canada,2020,2020-04-11 00:00:00
tt9898858,s1451,2020,Movie,1,An inept Detroit cop must team up with his girlfriend's foul-mouthed young son when their first crack at bonding time uncovers a criminal conspiracy.,88 min,88,TV-MA,"Ed Helms, Taraji P. Henson, Terrence Little Gardenhigh, Betty Gilpin",0,April,Coffee & Kareem,Coffee & Kareem,10627,5.1,Michael Dowse,"Action & Adventure, Comedies",0,United States,2020,2020-04-03 00:00:00
tt6334874,s1453,2017,Movie,1,Low TV ratings drive a well-known journalist to concoct a plan to interview a notorious underworld figure who is also a suspected terrorist.,120 min,120,TV-PG,"Sunil Grover, Zakir Hussain, Anjana Sukhani, Dipannita Sharma, Pankaj Tripathi, Rajesh Sharma, Vinod Ramani, Guru Singh",0,November,Coffee with D,Coffee with D,589,4.4,Vishal Mishra,"Comedies, Independent Movies, International Movies",0,India,2017,2017-11-01 00:00:00
tt2396369,s1458,2013,Movie,1,"When a war breaks out between competing gangs of smugglers in Cape Town, South Africa, an honest cop is pressured to work for a powerful crime lord.",73 min,73,TV-MA,"Tony Kgoroge, Yu Nan, Thomas Gumede, Deon Lotz, Fana Mokoena, Zolani Mahola, Kenneth Fok, Nicole Bessick",0,October,Cold Harbour,Cold Harbour,149,5.3,Carey McKenzie,"Action & Adventure, Dramas, International Movies",0,South Africa,2020,2020-10-01 00:00:00
tt4005402,s1465,2015,Movie,1,"When her boyfriend is caught up in a Chilean coup, a young woman tries to free him from a prison camp posing as a commune by joining it voluntarily.",110 min,110,R,"Emma Watson, Daniel Brühl, Michael Nyqvist, Richenda Carey, Vicky Krieps, Jeanne Werner, Julian Ovenden, August Zirner, Martin Wuttke, Stefan Merki",0,July,Colonia,Colonia,46497,7.1,Florian Gallenberger,"Dramas, Independent Movies, International Movies",0,"Germany, France, Luxembourg, United Kingdom, United States",2018,2018-07-14 00:00:00
tt0296574,s1478,2002,Movie,1,"Following a misunderstanding, a gangster and his boss part ways and become bitter enemies – with devastating consequences.",137 min,137,TV-MA,"Ajay Devgn, Vivek Oberoi, Mohanlal, Manisha Koirala, Seema Biswas, Antara Mali, Akash Khurana, Madan Joshi, Vijay Raaz, Rajpal Yadav",0,March,Company,Company,14275,8.0,Ram Gopal Varma,"Action & Adventure, Dramas, International Movies",0,India,2018,2018-03-01 00:00:00
tt2381931,s1479,2016,Movie,1,"Lured to a majestic, remote villa by an old lover, an erotic novelist finds herself falling for a mysterious woman and descending into a moral abyss.",84 min,84,TV-MA,"Analeigh Tipton, Jakob Cedergren, Marta Gastini, Jan Bijvoet, Anita Kravos, Valentin Merlet",0,October,Compulsion,Compulsion,2829,4.5,Craig Goodwill,"Dramas, Thrillers",0,"United Kingdom, Canada, Italy",2018,2018-10-04 00:00:00
tt2296697,s1482,2013,Movie,1,"A lesbian housewife, feeling trapped in a stale marriage, begins visiting female prostitutes and soon seeks excitement by becoming a sex worker.",96 min,96,R,"Robin Weigert, Maggie Siff, Johnathan Tchaikovsky, Ben Shenkman, Janel Moloney, Emily Kinney",0,August,Concussion,Concussion,4967,5.7,Stacie Passon,"Dramas, Independent Movies, LGBTQ Movies",0,United States,2018,2018-08-02 00:00:00
tt0936466,s1486,2014,Movie,1,Secrets bubble to the surface after a sensual encounter and an unforeseen crime entangle two friends and a woman caught between them.,106 min,106,TV-MA,"Nehir Erdoğan, Tardu Flordun, İlker Kaleli, Serkan Keskin, Esra Bezen Bilgin, Aytaç Uşun, Cem Özeren, Caner Arçkan",0,October,Consequences,Consequences,114,2.9,Ozan Açıktan,"Dramas, International Movies, Thrillers",0,Turkey,2019,2019-10-25 00:00:00
tt1242843,s1490,2008,Movie,1,"Following the death of his wife and daughter in a terrorist attack, an ex-Indian army commando agrees to infiltrate a terrorist cell.",116 min,116,TV-14,"Adhvik Mahajan, Prasad Purandhare, Sakshi Gulati, Zakir Hussain, Amruta Subhash, Kishore Kadam, Sumeet Nijhawan, Upyendra Limaye",0,March,Contract,Contract,226,4.1,Ram Gopal Varma,"Action & Adventure, Dramas, Independent Movies",0,India,2019,2019-03-02 00:00:00
tt2893780,s1493,2014,Movie,1,"Sentenced to death for committing rape, a convict navigates his final trying days alongside his allies and enemies in prison.",97 min,97,TV-14,"Bassem Samra, Ahmad Wafiq, Ahmed Azmy, Dina Fouad, Mohamed Sharaf, Ahmed Rateb, Maha Sabry, Diaa El Merghany, Inas Ezz El Din, Said Tarabeek",0,June,Convict,Convict,1261,5.3,Abdul Aziz Hashad,"Dramas, International Movies",0,Australia,2019,2019-06-13 00:00:00
tt7981318,s1494,2017,Movie,1,"Yearning for a better life, a single mother with a passion for cooking gets a shot at greatness when her son enters her into a top reality cooking show.",100 min,100,TV-G,"Tendaiishe Chitima, Tendai Nguni, Jesese Mungoshi, Eddie Sandifolo, Charmaine Mujeri, Kudzai Sevenzo, Fungai Majaya, Eugene Zimbudzi, Chimwemwe Chipidza, Kevin Hanssen, Zihlo, Michael Kudakwashe",0,June,Cook Off,Cook Off,256,6.0,Tomas Brickhill,"Comedies, International Movies, Romantic Movies",0,Zimbabwe,2020,2020-06-01 00:00:00
tt3813310,s1500,2015,Movie,1,Two mischievous boys get thrust into a game of cat and mouse with a murderous psychopath after they decide to steal a police officer’s cruiser.,88 min,88,R,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim, Shea Whigham, Sean Hartley, Kyra Sedgwick, Loi Nguyen",0,June,Cop Car,Cop Car,29646,6.3,Jon Watts,Thrillers,0,United States,2019,2019-06-16 00:00:00
tt4717208,s1502,2020,Movie,1,Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.,8 min,8,PG-13,Timothy Ware-Hill,0,December,Cops and Robbers,Cops and Robbers,362,3.8,"Arnon Manor, Timothy Ware-Hill",Dramas,0,United States,2020,2020-12-28 00:00:00
tt2051850,s1508,2017,Movie,1,"As boxing's popularity wanes, three fighters at different stages of their career make sacrifices to pursue their dreams of becoming champions.",91 min,91,TV-MA,"Alvaro Manrique, Danny Trejo, Steven Bauer, Oscar Torre, Camila Banus, Lilla Labanc, Bailey Estevan, Ivonne Coll, Jilon VanOver, Yeniffer Behrens, Jack Guzman, Giovanni Bejarano, Danny Pardo, Brent Gutierrez, William Corkery",0,June,Counterpunch,Counterpunch,644,4.9,Jay Bulger,"Documentaries, Sports Movies",0,United States,2017,2017-06-16 00:00:00
tt0115964,s1518,2004,Movie,1,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of people from all walks of life converge during a 36-hour period.",112 min,112,R,"Sandra Bullock, Don Cheadle, Matt Dillon, Jennifer Esposito, William Fichtner, Brendan Fraser, Terrence Howard, Ludacris, Thandie Newton, Ryan Phillippe, Larenz Tate, Nona Gaye, Michael Peña",0,October,Crash,Crash,50760,6.4,Paul Haggis,"Dramas, Independent Movies",0,"United States, Germany",2019,2019-10-01 00:00:00
tt10643918,s1521,2020,Movie,1,"When staff salaries get stolen at his school, a reluctant new teacher sets out to recoup the money and soon discovers the joys of teaching.",102 min,102,TV-PG,"Gading Marten, Dian Sastrowardoyo, Faradina Mufti, Boris Bokir, Kevin Ardilova, Shakira Jasmine, Asri Welas, Arswendi Bening Swara, Kiki Narendra, Ibnu Jamil",0,August,Crazy Awesome Teachers,Guru-Guru Gokil,153,6.1,Sammaria Sari Simanjuntak,"Comedies, Dramas, International Movies",0,Indonesia,2020,2020-08-17 00:00:00
tt4377918,s1522,2015,Movie,1,A rebellious daughter accompanies her mother on a medical mission where she falls for the handsome politician's son assigned to be her chaperone.,114 min,114,TV-14,"Kathryn Bernardo, Daniel Padilla, Lorna Tolentino, Gabby Concepcion, Inigo Pascual",0,August,Crazy Beautiful You,Crazy Beautiful You,704,7.1,Mae Czarina Cruz,"Comedies, Dramas, International Movies",0,Philippines,2019,2019-08-06 00:00:00
tt2428170,s1531,2014,Movie,1,"When a cash-strapped videographer takes a job in a remote mountain town, he finds that the client has some unsettling ideas in mind.",78 min,78,R,"Mark Duplass, Patrick Brice",0,July,Creep,Creep,38811,6.3,Patrick Brice,"Horror Movies, Independent Movies, Thrillers",0,United States,2015,2015-07-14 00:00:00
tt3654796,s1532,2017,Movie,1,"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.",80 min,80,TV-MA,"Mark Duplass, Desiree Akhavan, Karan Soni",0,December,Creep 2,Creep 2,17701,6.4,Patrick Brice,"Horror Movies, Independent Movies, Thrillers",0,United States,2017,2017-12-23 00:00:00
tt2652118,s1548,2016,Movie,1,Renowned warrior Yu Shu-Lien comes out of retirement to keep the legendary Green Destiny sword away from villainous warlord Hades Dai.,101 min,101,PG-13,"Michelle Yeoh, Donnie Yen, Harry Shum Jr., Natasha Liu Bordizzo, Jason Scott Lee, Eugenia Yuan, Roger Yuan, Juju Chan, Chris Pang, Woon Young Park, Darryl Quon",0,February,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Crouching Tiger, Hidden Dragon: Sword of Destiny",17307,6.1,Yuen Wo-Ping,"Action & Adventure, Romantic Movies",0,"China, United States",2016,2016-02-26 00:00:00
tt10896172,s1551,2019,Movie,1,"When a seasoned sex worker sleeps with a rookie call boy, they soon find that a strictly physical relationship doesn't completely satisfy them.",95 min,95,TV-MA,"Sue Ramirez, RK Bagatsing, Mark Anthony Fernandez, Aleck Bovick, Dexter Doria, Nino Muhlach, Lui Manansala, Dolly De Leon",0,February,Cuddle Weather,Cuddle Weather,243,6.2,Rod Cabatana Marmol,"Dramas, International Movies, Romantic Movies",0,Philippines,2020,2020-02-14 00:00:00
tt6774588,s1557,2018,Movie,1,"Driven and arrogant, film director Michael Curtiz deals with studio politics and family drama during the troubled production of ""Casablanca"" in 1942.",99 min,99,TV-MA,"Ferenc Lengyel, Evelin Dobos, Declan Hannigan, Scott Alexander Young, József Gyabronka, Nikolett Barabas, Yan Feldman, Rafael Feldman, Christopher Krieg, Andrew Hefler, Lili Bordán",0,March,Curtiz,Curtiz,669,6.0,Tamas Yvan Topolanszky,"Dramas, International Movies",0,Hungary,2020,2020-03-25 00:00:00
tt1661820,s1558,2014,Movie,1,A small-town dreamer is sure he's landed on a gold mine after accidentally filming a murder but is sucked into a violent tale of greed and deception.,93 min,93,R,"Liam Hemsworth, Teresa Palmer, Billy Bob Thornton, Bruce Dern, John Malkovich, Michael Stuhlbarg, Oliver Platt",0,December,Cut Bank,Cut Bank,10863,6.1,Matt Shakman,"Dramas, Thrillers",0,United States,2019,2019-12-01 00:00:00
tt1343080,s1563,2018,Movie,1,"When his prized bicycle is stolen, an astrologer’s search turns into a journey of self-realization — while the thieves learn a few lessons of their own.",96 min,96,TV-PG,"Hrishikesh Joshi, Bhalchandra Kadam, Priyadarshan Jadhav, Deepti Lele, Manoj Kolhatkar, Maithili Patwardhan",0,September,Cycle,Cycle,186,6.3,Prakash Kunte,"Comedies, Dramas, International Movies",0,India,2020,2020-09-10 00:00:00
tt6271806,s1580,2019,Movie,1,"Maya finally hooks up with her online dream girl, only to discover she’s deeply involved with an older sugar daddy – a man Maya knows all too well.",82 min,82,TV-MA,"Madison Lawlor, Montana Manning, Andrew Pifko, Monte Markham, Kamala Jones, Jodi Carol Harrison, Seth Cassell, Ronnie Clark, Lissa Danshaw, J.J. Hawkins",0,September,Daddy Issues,Daddy Issues,616,4.1,Amara Cash,"Dramas, Independent Movies, LGBTQ Movies",0,United States,2019,2019-09-20 00:00:00
tt0790636,s1584,2013,Movie,1,"Refusing to accept a death sentence from his doctor after being diagnosed with AIDS in 1986, Ron Woodroof smuggles medications from abroad.",117 min,117,R,"Matthew McConaughey, Jennifer Garner, Jared Leto, Denis O'Hare, Steve Zahn, Michael O'Neill, Dallas Roberts, Griffin Dunne, Kevin Rankin, Donna DuPlantier",0,January,Dallas Buyers Club,Dallas Buyers Club,430111,8.0,Jean-Marc Vallée,"Dramas, Independent Movies, LGBTQ Movies",0,United States,2018,2018-01-16 00:00:00
tt5074352,s1596,2016,Movie,1,A once-promising wrestler pursues the gold medal he never won by training two of his daughters to compete at the Commonwealth Games.,161 min,161,TV-PG,"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana, Zaira Wasim, Suhani Bhatnagar, Ritwik Sahore",0,June,Dangal,Dangal,147907,8.4,Nitesh Tiwari,"Dramas, International Movies, Sports Movies",0,India,2017,2017-06-21 00:00:00
tt10183816,s1599,2020,Movie,1,"A broke caregiver unexpectedly inherits her patient's estate, but dark secrets swirl around her newfound wealth, tangling her in deceit and danger.",97 min,97,TV-14,"Camila Mendes, Jessie T. Usher, Jamie Chung, Cam Gigandet, Sasha Alexander, Elliott Gould",0,April,Dangerous Lies,Dangerous Lies,12402,5.2,Michael M. Scott,Thrillers,0,United States,2020,2020-04-30 00:00:00
tt6496236,s1606,2017,Movie,1,"Adapted from a best-selling novel, this horror film shows Risa befriending ghosts until an evil spirit tries to take her sister to the other side.",75 min,75,TV-MA,"Prilly Latuconsina, Sandrinna Michelle, Shareefa Daanish, Indra Brotolaras, Kinaryosih, Inggrid Widjanarko, Asha Kenyeri Bermudez, Wesley Andrew, Kevin Bzezovski Taroreh, Gamaharitz",0,March,Danur: I Can See Ghosts,Danur: I Can See Ghosts,623,5.4,Awi Suryadi,"Horror Movies, International Movies",0,Indonesia,2019,2019-03-27 00:00:00
tt4594836,s1608,2018,Movie,1,"To bring down a global human trafficking ring, an Interpol agent recruits the help of a brutal criminal with inside knowledge of the yakuza.",98 min,98,TV-MA,"Tony Schiena, Armand Assante, Kippei Shiina, Sho Ikushima, Vienna Hehir, Tetsu Watanabe, Grand Master John U. Kim, Dawn Olivieri",0,May,Darc,Darc,3512,5.8,Julius R. Nasso,"Action & Adventure, Independent Movies",0,United States,2018,2018-05-01 00:00:00
tt2989350,s1610,2015,Movie,1,Irish landscape designer Mary Reynolds fights to bring her wild and unconventional style to the esteemed Chelsea Flower Show.,100 min,100,TV-PG,"Emma Greenwell, Tom Hughes, Alex Macqueen, Janie Dee, Christine Marzano, Lorna Quinn, Alaa Safi, Michael Hough, Gillian Bolt, Séainín Brennan, Liam Burke, Danny Kehoe, Deirdre Monaghan, Clelia Murphy, Brendan Somers",0,April,Dare to Be Wild,Dare to Be Wild,1316,6.4,Vivienne De Courcy,"Dramas, Independent Movies, Romantic Movies",0,Ireland,2018,2018-04-01 00:00:00
tt9135260,s1616,2019,Movie,1,"Implicated in her daughter's disappearance, a mother searches for answers when she returns to an old family home that may have an unwanted visitor.",90 min,90,TV-MA,"Jessica Madsen, Opal Littleton, Ed Brody, Kristina Clifford, Ben Sullivan, Gerald Tyler, Weston Meredith",0,April,Dark Light,Dark Light,1878,4.6,Padraig Reynolds,"Horror Movies, Independent Movies, Sci-Fi & Fantasy",0,United States,2020,2020-04-05 00:00:00
tt0465434,s1618,2015,Movie,1,"Years after surviving a brutal crime as a child, Libby Day comes to believe that the brother she testified against for committing it may be innocent.",113 min,113,R,"Charlize Theron, Nicholas Hoult, Chloë Grace Moretz, Tye Sheridan, Sterling Jerins, Corey Stoll, Christina Hendricks, Drea de Matteo, Sean Bridgers, Andrea Roth",0,July,Dark Places,Dark Places,187,3.3,Gilles Paquet-Brenner,"Dramas, International Movies, Thrillers",0,"United States, United Kingdom, France",2018,2018-07-26 00:00:00
tt0109550,s1621,1956,Movie,1,"A fisherman returns home after a three-year absence only to find the woman he loves drifting away, the sailors feuding and his community unraveling.",104 min,104,TV-14,"Faten Hamama, Omar Sharif, Ahmed Ramzy, Hussein Riad, Ferdoos Mohammed, Aziza Helmy, Tawfik El Deken",0,June,Dark Waters,Dark Waters,1910,6.1,Youssef Chahine,"Classic Movies, Dramas, International Movies",0,Egypt,2020,2020-06-18 00:00:00
tt0349333,s1622,2003,Movie,1,"Stranded in a jungle when their car breaks down, six friends pass their time exchanging horror stories, unaware that they may be part of one themselves.",116 min,116,TV-MA,"Aftab Shivdasani, Antara Mali, Boman Irani, Isha Koppikar, Nana Patekar, Raghuvir Yadav, Rajpal Yadav, Revathy, Saif Ali Khan, Sameera Reddy, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Vivek Oberoi",0,August,Darna Mana Hai,Darna Mana Hai,3001,6.3,Prawal Raman,"Horror Movies, International Movies, Thrillers",0,India,2019,2019-08-01 00:00:00
tt3137630,s1636,2016,Movie,1,"With ""The Office"" long in the past, middling salesman David Brent ditches work and goes on tour with his rock band in a disastrous stab at stardom.",97 min,97,TV-MA,"Ricky Gervais, Doc Brown, Tom Basden, Jo Hartley, Tom Bennett, Andrew Brooke, Nina Sosanya, Andy Burrows, Kevin Bishop, Roisin Conaty, Diane Morgan, Ashley McGuire, Alexander Arnold, Mandeep Dhillon",0,February,David Brent: Life on the Road,David Brent: Life on the Road,17957,6.3,Ricky Gervais,"Comedies, International Movies",0,"United Kingdom, United States",2017,2017-02-10 00:00:00
tt3053228,s1643,2018,Movie,1,"A former medical student battles for survival against an evil human-zombie hybrid determined to destroy her, in this reimagining of the 1985 classic.",91 min,91,R,"Johnathon Schaech, Sophie Skelton, Marcus Vanco, Jeff Gum, Lillian Blankenship, Ulyana Chan, Shari Watson, Atanas Srebrev",0,April,Day of the Dead: Bloodline,Day of the Dead: Bloodline,8316,3.4,Hèctor Hernández Vicens,"Horror Movies, Independent Movies",0,Bulgaria,2018,2018-04-05 00:00:00
tt6266218,s1646,2017,Movie,1,"Following the shooting death of his older brother, a depressed and aimless 13-year-old boy falls in with a gang in rural Arkansas.",76 min,76,TV-MA,"Devin Blackmon, Dontrell Bright, Kordell ""KD"" Johnson, Lachion Buckingham, Chasity Moore, Marquell Manning, Shavidee Trotter, Maurice Everett",0,January,Dayveon,Dayveon,421,6.4,Amman Abbasi,"Dramas, Independent Movies",0,United States,2018,2018-01-11 00:00:00
tt8161554,s1649,2018,Movie,1,A YouTuber becomes obsessed with figuring out how his copycat archnemesis manages to steal all of his ideas.,81 min,81,TV-PG,"Dylan Haegens, Nick Golterman, Marit Brugman, Ilse Warringa, Teun Peters, Patrick Stoof, Rick Vermeulen, Rico Verhoeven",0,April,De Film van Dylan Haegens,De Film van Dylan Haegens,448,4.3,"Dylan Haegens, Bas van Teylingen","Comedies, International Movies",0,Netherlands,2019,2019-04-17 00:00:00
tt11156614,s1652,2019,Movie,1,A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.,94 min,94,TV-MA,"Khalil Ramos, Vance Larena, Kelvin Miranda, Jan Silverio, Markus Paterson, Gabby Padilla, Sue Ramirez",0,December,Dead Kids,Dead Kids,360,5.6,Mikhail Red,"Dramas, International Movies, Thrillers",0,"Philippines, United States",2019,2019-12-01 00:00:00
tt7262990,s1655,2019,Movie,1,"A group of uber-popular, social media influencers’ trip to a digital media festival grows dark when an evil spirit wants to lure them to their demise.",78 min,78,TV-14,"Lauren Elizabeth, Claudia Sulewski, Keith Machekanyanga, Mimi Gianopulos, Lukas Gage, Carl Gilliard, Caeli, Mark Dohner, Jessie Paege, Richard Kohnke, Dominic Burgess, Judah Mackey",0,January,Deadcon,Deadcon,892,2.8,Caryn Waechter,Horror Movies,0,United States,2020,2020-01-16 00:00:00
tt0946999,s1656,2006,Movie,1,A surgeon’s perfect life is rattled when his daughter is taken hostage in their own home and he's given 24 hours to pay a hefty ransom.,97 min,97,TV-14,"Irrfan Khan, Konkona Sen Sharma, Rajit Kapoor, Sandhya Mridul, Zakir Hussain, Rajeev Verma, Princey Shukla",0,December,Deadline: Sirf 24 Ghante,Deadline: Sirf 24 Ghante,541,6.3,Tanveer Khan,"Independent Movies, International Movies, Thrillers",0,India,2019,2019-12-31 00:00:00
tt5615116,s1662,2016,Movie,1,"A father and son bond on an impromptu road trip over deep conversations, unexpected confessions, strange encounters ... and a drunken escapade.",83 min,83,TV-14,"Arvind Swamy, Himanshu Sharma, Ekavali Khanna, Aman Uppal, Bhavika Bhasin",0,March,Dear Dad,Dear Dad,329,6.4,Tanuj Bhramar,"Comedies, Dramas, Independent Movies",0,India,2019,2019-03-02 00:00:00
tt8443704,s1664,2018,Movie,1,"A teen navigates a bitter feud between his willful mom and a free-spirited man, who's the lover and insurance beneficiary of his recently deceased dad.",100 min,100,TV-MA,"Roy Chiu, Hsieh Ying-xuan, Joseph Huang, Spark Chen",0,February,Dear Ex,Dear Ex,3301,7.3,"Hsu Chih-yen, Mag Hsu","Comedies, Dramas, International Movies",0,Taiwan,2019,2019-02-01 00:00:00
tt0129360,s1666,2011,Movie,1,"Finding a letter mailed to Santa by a girl asking for a new wife for her daddy, twentysomething Crystal sets out to make the girl's wishes come true.",92 min,92,TV-PG,"Amy Acker, David Haydn-Jones, Patrick Creery, Gina Holden, James Dugan, Margherita Donato, Brooklynn Proulx, James D. Hopkin, Bob Irvine",0,November,Dear Santa,Dear Santa,167,2.7,Jason Priestley,"Comedies, Romantic Movies",0,Canada,2019,2019-11-04 00:00:00
tt5946128,s1668,2016,Movie,1,A young cinematographer with a bright professional future and a lack of empathy learns the importance of balancing ambition with humanity.,149 min,149,TV-14,"Alia Bhatt, Shah Rukh Khan, Ira Dubey, Yashaswini Dayama, Gautmik, Raj Bhansali, Rohit Saraf, Atul Kale, Kunal Kapoor, Angad Bedi, Ali Zafar, Aditya Roy Kapoor",0,April,Dear Zindagi,Dear Zindagi,35160,7.6,Gauri Shinde,"Comedies, Dramas, International Movies",0,India,2017,2017-04-25 00:00:00
tt2984576,s1672,2017,Movie,1,Two federal agents battle through an army of rioting prisoners – and their sense of reality – inside a high-tech prison modeled after Dante’s Inferno.,88 min,88,R,"Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman, Barbara Crampton, Sid Haig, Gunnar Hansen, Lindsay Hartley, Kane Hodder, Lloyd Kaufman, Camille Keaton, Bill Moseley, Tony Todd, Dee Wallace, Vincent Ward, Vernon Wells",0,May,Death House,Death House,1305,3.0,Harrison Smith,Horror Movies,0,United States,2019,2019-05-05 00:00:00
tt0758742,s1673,2017,Movie,1,"Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class.",100 min,100,TV-MA,"Willem Dafoe, Nat Wolff, Lakeith Stanfield, Margaret Qualley, Shea Whigham, Paul Nakauchi, Jason Liles",0,August,Death Note,Death Note: Desu nôto,28190,7.7,Adam Wingard,"Horror Movies, Thrillers",0,United States,2017,2017-08-25 00:00:00
tt7046112,s1677,2017,Movie,1,Mountain bikers – including legend Brendan Fairclough – put their skills to the test and engage in daring feats set against vivid backdrops.,53 min,53,TV-MA,"Brendan Fairclough, Olly Wilkins, Kyle Jameson, Andrew Neethling, Nico Vink, Ryan Howard, Sam Hill, Josh Bryceland, Brandon Semenuk",0,March,Deathgrip,Deathgrip,130,6.3,Clay Porter,"International Movies, Sports Movies",0,United Kingdom,2018,2018-03-01 00:00:00
tt2675978,s1679,2014,Movie,1,"After failing to win the heart of an aristocrat's widow, a thief plans to abduct her, only to discover that there are others with the same idea.",146 min,146,TV-14,"Naseeruddin Shah, Madhuri Dixit, Arshad Warsi, Huma Qureshi, Vijay Raaz, Manoj Pahwa, Salman Shahid",0,September,Dedh Ishqiya,Dedh Ishqiya,6797,7.1,Abhishek Chaubey,"Comedies, Dramas, International Movies",0,India,2020,2020-09-28 00:00:00
tt2361022,s1683,2013,Movie,1,A man's instant attraction to a woman becomes an obsession as he adopts a friend's identity and even commits murder in order to get closer to her.,107 min,107,TV-14,"Govinda, Priyanka Chopra, Kader Khan, Prem Chopra, Shakti Kapoor, Sharat Saxena, Himani Shivpuri, Johnny Lever",0,July,Deewana Main Deewana,Deewana Main Deewana,324,2.4,K.C. Bokadia,"Comedies, Dramas, International Movies",0,India,2018,2018-07-01 00:00:00
tt0337971,s1684,2002,Movie,1,"Hired by a singer to defend her friend, who has been accused of murder, a formidable lawyer learns that the man he represents may not be innocent.",156 min,156,TV-MA,"Ajay Devgn, Akshaye Khanna, Urmila Matondkar, Farida Jalal, Vijayendra Ghatge",0,January,Deewangee,Deewangee,2501,6.6,Anees Bazmee,"International Movies, Thrillers",0,India,2020,2020-01-03 00:00:00
